,index,budget,imdb_id,original_title,popularity,revenue,runtime,vote_average,vote_count,release_timespan,popularity_scaled, 10402, 10749, 10751, 10752, 10769, 10770, 12, 14, 16, 18, 27, 28, 35, 36, 37, 53, 80, 878, 9648, 99
2643,10339,7000000.0,tt0404030,Everything is Illuminated,7.738924000000001,2697930.0,106.0,7.4,251.0,13.0,2.0462626598498703,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2644,10368,60000000.0,tt0419706,Doom,11.953553,55987321.0,105.0,5.0,619.0,13.0,2.481028556361773,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2645,10369,50000000.0,tt0421054,Domino,6.394143,22944502.0,127.0,6.0,450.0,13.0,1.8553824151044853,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2646,10370,3000000.0,tt0348333,Waiting...,5.054419,18637690.0,94.0,6.2,241.0,13.0,1.6202629101595996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2647,10371,62000000.0,tt0402022,Æon Flux,12.201912,52304001.0,93.0,5.4,717.0,13.0,2.5015926607711845,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2648,10374,30000000.0,tt0350261,An Unfinished Life,7.761953999999999,18618284.0,108.0,6.7,165.0,13.0,2.049234106621501,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2649,10383,19000000.0,tt0404032,The Exorcism of Emily Rose,10.966014999999999,144216468.0,122.0,6.3,675.0,13.0,2.3948009448452288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2650,10384,55000000.0,tt0408790,Flightplan,12.419851,223387299.0,98.0,6.1,796.0,13.0,2.5192960796539827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2651,10385,40000000.0,tt0121164,Corpse Bride,12.920032,117195061.0,77.0,7.2,1957.0,13.0,2.5587789751315744,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2652,10387,32000000.0,tt0399146,A History of Violence,11.119707,60740827.0,96.0,6.9,850.0,13.0,2.408718939554434,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2653,10388,50000000.0,tt0380599,Oliver Twist,12.369935,42093706.0,130.0,6.7,283.0,13.0,2.515268931742248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2654,10389,25000000.0,tt0388980,The Greatest Game Ever Played,6.969342,15431177.0,120.0,6.9,112.0,13.0,1.941520815724934,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2655,10390,7000000.0,tt0379725,Capote,6.01272,49084830.0,114.0,6.9,394.0,13.0,1.7938772251990562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2656,10398,50000000.0,tt0378109,Into the Blue,10.022102,44434439.0,110.0,5.8,466.0,13.0,2.304792854095001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2657,10400,4000000.0,tt0366780,Mirrormask,5.354783,866999.0,101.0,6.6,107.0,13.0,1.6779901802028212,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2658,10411,30000000.0,tt0312004,The Curse of the Were-Rabbit,11.766244,192452832.0,85.0,6.8,660.0,13.0,2.4652347539460915,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2659,10413,15000000.0,tt0373469,Kiss Kiss Bang Bang,11.760539999999999,15785148.0,103.0,7.2,900.0,13.0,2.4647498597836117,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2660,10425,30000000.0,tt0380389,Goal!: The Dream Begins,9.783762,27610873.0,118.0,6.6,244.0,13.0,2.280724072659731,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2661,10430,2700000.0,tt0092240,The Wraith,7.657918,3500000.0,93.0,5.9,109.0,32.0,2.03574014524118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2662,10439,17000000.0,tt0056800,55 Days at Peking,2.972529,10000000.0,154.0,6.5,38.0,55.0,1.0894131056327705,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2663,10444,1500000.0,tt0367089,The Squid and the Whale,10.952762,11098131.0,81.0,6.9,229.0,13.0,2.393591661898917,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2664,10445,35000000.0,tt0417217,Two for the Money,9.003792,30526509.0,122.0,5.9,156.0,13.0,2.197645821933588,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2665,10450,14000000.0,tt0388795,Brokeback Mountain,11.787044,178043761.0,134.0,7.5,1531.0,13.0,2.4670009621635702,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2666,10452,57000000.0,tt0368709,Elizabethtown,11.82081,52034889.0,123.0,6.1,335.0,13.0,2.469861537548803,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2667,10453,35000000.0,tt0395972,North Country,8.781298,25224242.0,126.0,6.9,127.0,13.0,2.1726242327112506,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2668,10455,7000000.0,tt0433383,"Good Night, and Good Luck.",7.523097999999999,54600000.0,93.0,6.8,274.0,13.0,2.017978021211302,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2669,10460,2000000.0,tt0421238,The Proposition,9.387212,5048693.0,104.0,7.1,221.0,13.0,2.2393483375250995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2670,10464,18000000.0,tt0432291,The Fog,9.929808999999999,46201432.0,100.0,3.8,191.0,13.0,2.2955412432295956,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2671,10469,10284523.0,tt0338427,Shopgirl,4.3490459999999995,11588205.0,104.0,5.7,80.0,13.0,1.4699565107037347,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2672,10474,50000000.0,tt0371257,Stay,6.572049000000001,8342132.0,99.0,6.5,346.0,13.0,1.8828256560206291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2673,10476,75000000.0,tt0386140,The Legend of Zorro,8.940007000000001,142400065.0,129.0,5.9,909.0,13.0,2.1905363721828794,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2674,10479,20000000.0,tt0384680,The Weather Man,8.345866000000001,12482775.0,101.0,6.0,292.0,13.0,2.1217663264449738,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2675,10480,4000000.0,tt0432348,Saw II,15.399863,152925093.0,92.0,6.3,1288.0,13.0,2.734358613276117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2676,10498,24000000.0,tt0402158,L'Empire des loups,9.255441000000001,11875866.0,128.0,5.5,57.0,13.0,2.225211594809202,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2677,10503,14200000.0,tt0342735,Manderlay,4.568999,674918.0,139.0,6.9,81.0,13.0,1.5192941437148377,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2678,10507,17000000.0,tt0075909,Damnation Alley,2.217704,8720000.0,91.0,5.0,27.0,41.0,0.7964724264606889,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2679,10517,72000000.0,tt0418763,Jarhead,9.997032,96889998.0,125.0,6.6,776.0,13.0,2.302288248940209,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2680,10520,150000000.0,tt0371606,Chicken Little,18.584609,314432665.0,81.0,5.6,974.0,13.0,2.9223337650560177,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2681,10524,22000000.0,tt0424205,Joyeux Noël,7.846226,17709155.0,116.0,7.2,216.0,13.0,2.060032651858882,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2682,10535,40000000.0,tt0430308,Get Rich or Die Tryin',9.820229,46442528.0,117.0,6.3,188.0,13.0,2.284444441850074,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2683,10538,50000000.0,tt0365737,Syriana,5.768575,94000000.0,128.0,6.3,455.0,13.0,1.752425082947562,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2684,10543,22000000.0,tt0398017,Derailed,10.600475,57479076.0,108.0,6.1,322.0,13.0,2.360898811434779,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2685,10545,28000000.0,tt0414387,Pride & Prejudice,14.439082999999998,121147947.0,135.0,7.8,1406.0,13.0,2.669938627293081,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2686,10549,1000000.0,tt0416315,Wolf Creek,7.483385,27762648.0,99.0,6.1,288.0,13.0,2.0126852297279454,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2687,10554,150000000.0,tt0330373,Harry Potter and the Goblet of Fire,24.903057999999998,895921036.0,157.0,7.5,5758.0,13.0,3.214990607174958,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2688,10556,28000000.0,tt0358273,Walk the Line,11.476443,186438883.0,136.0,7.3,732.0,13.0,2.440296499674522,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2689,10557,40000000.0,tt0294870,Rent,9.530278,31670620.0,135.0,6.7,159.0,13.0,2.254473888279469,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2690,10561,65000000.0,tt0406375,Zathura: A Space Adventure,10.695639,64321501.0,101.0,6.1,808.0,13.0,2.3698360882951377,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2691,10566,14000000.0,tt0387059,Bee Season,2.308846,6856989.0,104.0,5.2,26.0,13.0,0.8367478326089175,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2692,10569,45000000.0,tt0443295,"Yours, Mine & Ours",10.238422,72028752.0,90.0,5.7,233.0,13.0,2.326147506173996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2693,10585,15000000.0,tt0416320,Match Point,9.020372,85306374.0,124.0,7.2,1134.0,13.0,2.1994855749092617,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2694,10597,180000000.0,tt0363771,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",18.13542,748806957.0,143.0,6.7,2709.0,13.0,2.8978669321027484,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2695,10598,207000000.0,tt0360717,King Kong,19.761164,550000000.0,187.0,6.6,2403.0,13.0,2.983718597467371,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2696,10599,85000000.0,tt0397535,Memoirs of a Geisha,7.680762,162242962.0,145.0,7.3,670.0,13.0,2.038718760987726,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2697,10612,15000000.0,tt0247303,Down,1.158196,163169.0,111.0,4.1,18.0,17.0,0.14686362216863777,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2698,10616,10000000.0,tt0365485,The Matador,3.8674720000000002,17297244.0,96.0,6.2,137.0,13.0,1.352601063619872,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2699,10623,12000000.0,tt0392465,Mozart and the Whale,8.334487,84967.0,92.0,6.5,41.0,13.0,2.1204019666181586,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2700,10633,15000000.0,tt0419294,The Three Burials of Melquiades Estrada,9.117934,12036149.0,121.0,7.0,180.0,13.0,2.210243243335572,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2701,10641,70000000.0,tt0408306,Munich,9.668761,130358911.0,164.0,7.0,706.0,13.0,2.2689001730244356,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2702,10642,45000000.0,tt0395251,The Producers,5.037224,38058335.0,134.0,6.1,153.0,13.0,1.616855136689939,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2703,10643,1000000.0,tt0407265,Transamerica,7.398205,13350369.0,103.0,6.9,149.0,13.0,2.0012374032182856,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2704,10644,70000000.0,tt0398375,Rumor Has It...,6.158212000000001,88933562.0,97.0,5.3,309.0,13.0,1.817786475671657,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2705,10645,60000000.0,tt0452598,Cheaper by the Dozen 2,7.101422,129181830.0,94.0,5.8,542.0,13.0,1.9602950456837105,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2706,10646,100000000.0,tt0369441,Fun with Dick and Jane,13.473381,202026112.0,90.0,5.9,639.0,13.0,2.6007159611536554,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2707,10660,169000.0,tt0444653,Keeping Mum,5.742659,18564702.0,103.0,6.5,165.0,13.0,1.7479223434868754,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2708,10673,30000000.0,tt0402399,The New World,7.694502000000001,30536013.0,135.0,6.4,336.0,13.0,2.0405060478476567,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2709,10700,12000000.0,tt0414852,Banlieue 13,7.594102,9584131.0,84.0,6.5,572.0,14.0,2.0273718933759777,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2710,10701,25000000.0,tt0383222,BloodRayne,6.514132,2405420.0,95.0,3.6,120.0,13.0,1.8739739706953975,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2711,10702,4800000.0,tt0450278,Hostel,12.093928,80578934.0,94.0,5.7,913.0,13.0,2.4927035084679945,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2712,10704,31000000.0,tt0375154,Tristan & Isolde,15.672195,28000000.0,125.0,6.4,240.0,12.0,2.7518881231375727,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2713,10706,45000000.0,tt0408985,Last Holiday,5.53836,38399961.0,112.0,6.4,123.0,12.0,1.7116984280531276,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2714,10707,15000000.0,tt0443536,Hoodwinked!,6.398984,51053787.0,80.0,6.0,491.0,13.0,1.8561392277635111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2715,10709,50000000.0,tt0401855,Underworld: Evolution,12.496805,111340801.0,106.0,6.4,1548.0,12.0,2.525473011637008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2716,10718,7500000.0,tt0437447,千里走单骑,1.883227,3752325.0,107.0,7.3,21.0,13.0,0.632986794719313,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2717,10720,28000000.0,tt0089913,Revolution,2.806002,358574.0,126.0,5.3,22.0,33.0,1.0317606944383901,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2718,10750,35000000.0,tt0416496,Bandidas,19.294832,10496317.0,93.0,5.8,319.0,12.0,2.959837288032786,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2719,10760,26000000.0,tt0417433,Annapolis,5.450751,17496992.0,108.0,6.0,94.0,12.0,1.6957533973469954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2720,10761,40000000.0,tt0421729,Big Momma's House 2,7.622875,138259062.0,99.0,5.4,376.0,12.0,2.0311535951280217,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2721,10762,25000000.0,tt0396752,Nanny McPhee,9.806554,122489822.0,97.0,6.4,742.0,13.0,2.2830509376560446,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2722,10776,25000000.0,tt0414982,Final Destination 3,11.872997,117719158.0,93.0,5.8,1000.0,12.0,2.4742666620094886,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2723,10781,3000000.0,tt0425598,Dave Chappelle's Block Party,2.092791,11718595.0,100.0,6.5,29.0,13.0,0.7384985818127799,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2724,10794,1100000.0,tt0092115,Troll,10.254424,5450815.0,82.0,4.9,60.0,32.0,2.3277092222238163,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2725,10796,50000000.0,tt0381971,Curious George,12.602502000000001,69834815.0,86.0,6.1,109.0,12.0,2.5338953656733074,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2726,10797,45000000.0,tt0408345,Firewall,6.5008919999999994,82800000.0,105.0,5.6,270.0,12.0,1.8719393982555415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2727,10802,15000000.0,tt0455857,When a Stranger Calls,5.149058,66966987.0,87.0,5.4,273.0,12.0,1.638813785323732,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2728,10803,4750000.0,tt0401815,Tamara,3.743679,206871.0,98.0,5.1,64.0,13.0,1.3200688177602165,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2729,10806,37665000.0,tt0349467,Freedomland,5.388535,14655628.0,113.0,5.2,71.0,12.0,1.6842735483477498,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2730,10807,3500000.0,tt0380817,Winter Passing,4.456904,113783.0,98.0,6.7,28.0,12.0,1.494454354580552,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2731,10808,40000000.0,tt0397313,Eight Below,13.876881,120455994.0,120.0,6.7,553.0,12.0,2.6302242180116133,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2732,10809,20000000.0,tt0466342,Date Movie,5.682129,48548426.0,83.0,3.6,225.0,12.0,1.737325986447776,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2733,10810,17000000.0,tt0404390,Running Scared,7.435544,9500000.0,122.0,7.0,332.0,12.0,2.0062717446867553,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2734,10811,6000000.0,tt0455612,Madea's Family Reunion,4.304175,57231524.0,110.0,6.0,77.0,12.0,1.4595854818841951,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2735,10813,30000000.0,tt0370032,Ultraviolet,11.096655,31070211.0,87.0,4.8,468.0,12.0,2.4066437115514945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2736,10814,28000000.0,tt0397078,Just My Luck,6.053567,38159905.0,103.0,5.8,512.0,12.0,1.8006476850816115,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2737,10815,38000000.0,tt0454919,Pulse,10.307277000000001,29907685.0,90.0,5.0,154.0,12.0,2.3328501506328925,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2738,10817,55000000.0,tt0450232,16 Blocks,11.887779,65664721.0,105.0,6.2,675.0,12.0,2.4755108976276374,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2739,10824,50000000.0,tt0427229,Failure to Launch,9.438013,128406887.0,97.0,5.5,407.0,12.0,2.2447454707137156,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2740,10826,80000000.0,tt0438097,Ice Age: The Meltdown,16.646029000000002,660940780.0,91.0,6.5,3034.0,12.0,2.8121716894826645,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2741,10839,54000000.0,tt0434409,V for Vendetta,20.214422,132511035.0,132.0,7.7,4562.0,12.0,3.0063963100547215,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2742,10840,20000000.0,tt0454945,She's the Man,6.916200999999999,33889159.0,105.0,6.4,691.0,12.0,1.9338666304409429,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2743,10841,6500000.0,tt0427944,Thank You for Smoking,9.369527,24793509.0,92.0,7.1,670.0,13.0,2.237462614720023,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2744,10842,13000000.0,tt0419749,Find Me Guilty,15.295948999999998,2636637.0,125.0,6.5,139.0,12.0,2.727588022098466,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2745,10843,45000000.0,tt0454848,Inside Man,13.393548000000001,184376254.0,129.0,7.3,1671.0,12.0,2.594773098464798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2746,10844,3000000.0,tt0468565,Tsotsi,6.081201,9879971.0,94.0,6.9,96.0,13.0,1.8052022093657591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2747,10845,12000000.0,tt0429591,Aquamarine,11.29062,23006849.0,104.0,5.8,372.0,12.0,2.423972292508489,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2748,10847,2000000.0,tt0110329,Leprechaun 2,3.3924,2260622.0,85.0,4.8,51.0,24.0,1.221537635505408,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2749,10854,1380000.0,tt0458242,Laitakaupungin valot,2.3293880000000002,1615018.0,78.0,6.6,27.0,12.0,0.8456055721319758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2750,10857,15000000.0,tt0454841,The Hills Have Eyes,18.960549,69623713.0,107.0,6.1,726.0,12.0,2.94236045210387,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2751,10858,50000000.0,tt0393735,The Shaggy Dog,4.878907,61112916.0,98.0,4.5,138.0,12.0,1.5849212193689817,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2752,10861,25000000.0,tt0108187,Son of the Pink Panther,3.372523,2438031.0,93.0,3.8,44.0,25.0,1.2156611289430865,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2753,10863,2000000.0,tt0405094,Das Leben der Anderen,9.02255,70000000.0,137.0,7.9,977.0,12.0,2.1997269992207538,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2754,10874,30000000.0,tt0446046,Take the Lead,5.364459,34742066.0,108.0,6.6,171.0,12.0,1.679795532228287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2755,10881,27000000.0,tt0425210,Lucky Number Slevin,11.15092,56308881.0,110.0,7.4,1356.0,12.0,2.411522005713027,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2756,10885,12899867.0,tt0441909,Volver,6.302926,85582407.0,121.0,7.3,419.0,12.0,1.8410139700209938,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2757,10887,8000000.0,tt0437800,Akeelah and the Bee,5.052049,18948425.0,112.0,6.7,85.0,12.0,1.6197939035702662,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2758,10892,9000000.0,tt0441796,Stay Alive,4.854551,27105095.0,100.0,5.3,157.0,12.0,1.5799166154892235,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2759,10894,70000000.0,tt0430912,Basic Instinct 2,15.321902,38629478.0,114.0,4.6,183.0,12.0,2.7292833080423247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2760,10895,475000.0,tt0393109,Brick,9.00314,3919254.0,110.0,6.8,366.0,13.0,2.197573405377532,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2761,10903,20000000.0,tt0466856,ATL,2.582818,21170563.0,105.0,6.0,33.0,12.0,0.9488810509266243,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2762,10908,18000000.0,tt0386741,Renaissance,9.746725,1831348.0,105.0,6.7,78.0,12.0,2.276931331147679,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2763,10912,6500000.0,tt0436331,Friends with Money,8.869162,13368437.0,88.0,5.1,132.0,12.0,2.18258031609738,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2764,10927,45000000.0,tt0362120,Scary Movie 4,13.096692,178262620.0,83.0,5.3,779.0,12.0,2.572359679234824,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2765,10928,950000.0,tt0424136,Hard Candy,9.62025,7022209.0,103.0,6.8,726.0,13.0,2.263870251865933,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2766,10935,8000000.0,tt0093743,Pinocchio and the Emperor of the Night,0.743274,3261638.0,83.0,5.3,4.0,31.0,-0.2966905270097209,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2767,10937,60000000.0,tt0443632,The Sentinel,12.915358,77920346.0,108.0,5.8,230.0,12.0,2.5584171458693885,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2768,10940,80000000.0,tt0405469,The Wild,7.904333,37384046.0,94.0,5.1,246.0,12.0,2.0674110901249008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2769,10942,50000000.0,tt0384537,Silent Hill,7.9384570000000005,97607453.0,125.0,6.3,1093.0,12.0,2.071718923880336,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2770,10943,1601792.0,tt0387055,Batalla en el cielo,2.329513,253527.0,96.0,5.6,24.0,13.0,0.8456592328558374,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2771,10944,17000000.0,tt0465142,American Dreamz,4.936369,7314027.0,107.0,4.9,97.0,12.0,1.5966300406970984,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2772,10947,558000.0,tt0023196,Mata Hari,1.41344,2227000.0,89.0,6.1,9.0,87.0,0.3460264494260246,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2773,10951,6000000.0,tt0427954,ต้มยำกุ้ง,9.005167,27165581.0,108.0,6.8,171.0,13.0,2.1977985237085957,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2774,10952,150000000.0,tt0317919,Mission: Impossible III,15.687983,397850012.0,126.0,6.5,2062.0,12.0,2.7528950052626575,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2775,10957,50000000.0,tt0449089,RV,11.511424,87528173.0,99.0,5.6,503.0,12.0,2.4433399335869352,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2776,10958,15000000.0,tt0475276,United 93,10.527141,76286096.0,111.0,6.9,377.0,12.0,2.3539567793088687,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2777,10967,8000000.0,tt0398027,Down in the Valley,11.448611999999999,852872.0,112.0,6.0,64.0,13.0,2.437868499944759,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
